artist_id|artist_name|artist_no_songs|artist_no_followers
2AFkXuExrw9XcAtzFARn8e|MN8|1|0
6I3MElirhT5t6Kf7p0hGk9|Duckwrth|1|0
07T6gyHnGiYfQsCdlH4BN3|Akhila Anand|1|0
5rOZMdrXGCOXnmmCICga2Z|Sargun Mehta|1|0
7AKO4PWJ6ToZVUfA5xmsIY|Sunanda Sharma|3|0
6DGmeoyZJo0lkBoBpG5jSL|Manoj George|1|0
5egpRukgysKxUuzH5Iu1ae|Shubhangi Kedar|1|0
27RvbKA1WxAFTWwQc712tY|Priya Andrews|1|0
11Njn2opA7jlzD8emVjXqd|Madhumitha|2|0
2S88jpf4slHgPAZiHb24Of|Chris Squire|1|0
1ThoqLcyIYvZn7iWbj8fsj|Bill Withers|1|0
1AAGOqEZeaU3OMqFaxSuzw|Elvis|1|0
4RMdsc21y0aET1OCm32h1u|Ian Moss|1|0
1rhbwH0Ekhddwshwsf1Mqt|V.Devanand|1|0
03XzrnZnkCXLcNP4LT3FDU|Abinash Dash|1|0
66hsQ77illv4Vj5dp497PA|Ankita|1|0
0yS9EHQQF072aQJSd2BXmV|Mukesh Yadav|1|0
0Vjwka9dESqFMtbXD1phDu|UpsideDown|1|0
7r8RF1tN2A4CiGEplkp1oP|Ginuwine|1|0
1jhKgq4YfU0CuIK8l4Nfso|FIRE BALL|1|0
0M0cGJxEvz7f6uEeQUCnKV|Romee Khan|1|0
6LhY1FrBDNVnvjOP5L04Af|Madhvesh Bharadwaj|1|0
3adwCIFf97kIoMi42TCP5y|Deepa Miriam|1|0
0qx1y97ZpKS4VydjUGN0Rp|Sudarshan Ashok|1|0
7GXXMm3DB1VswVcuGyInUd|Vanilla Ice|1|0
5oRnbmgqvvq7fVlgk4vcEa|Gary Jules|1|0
4tvKz56Tr39bkhcQUTO0Xr|Angus & Julia Stone|1|0
4lPl9gqgox3JDiaJ1yklKh|Tierra Whack|1|0
7967TUOaS203OMlBrsHS8X|Hans Raj Hans|1|0
1Gwagas1URF2FF769DMjVN|Penchal Das|2|0
4sdcjfLzvLC1IUYFwCAWHn|Sathyaprakash|9|0
70B80Lwx2sxti0M1Ng9e8K|Udit Narayan|95|0
510EnwpC7W7qijFHEicQ9N|Raqeeb Alam|2|0
1XfTzdYTdca3xUVx6QcP85|Sri Lekha|1|0
6AiX12wXdXFoGJ2vk8zBjy|Yuvan Shankar Raja|82|0
2oSONSC9zQ4UonDKnLqksx|Atif Aslam|43|0
29aw5YCdIw2FEXYyAJZI8l|Harris Jayaraj|70|0
0L5GV6LN8SWWUWIdBbTLTZ|Shankar-Ehsaan-Loy|34|0
5as8A4G47Ohu9NSWs3Je8U|Asha Bhosle|12|0
0le3G5nxaIL8ecHpBA6LPW|Akriti Kakar|4|0
5l1aGNGCRGomCMHVufh6xC|Amit Kumar|5|0
5FHIw6p4HE35RB4PP76uF6|VV Prassanna|8|0
4Kw0NhqitzjxLy1jH5FlTg|Harish Raghavendra|21|0
5ObQXIcqKtQENK14lQyqiy|Anuradha Sriram|15|0
5UqyE5tsMWcrOAjOtROW6B|Sunitha Sarathy|8|0
5sehJiCiH15ihXYCKyEALX|Manikka Vinayagam|5|0
0JDkhL4rjiPNEp92jAgJnS|Roy Orbison|7|0
2sil8z5kiy4r76CRTXxBCA|The Goo Goo Dolls|5|0
776Uo845nYHJpNaStv1Ds4|Jimi Hendrix|9|0
7tjbDPvrdvDshcpEMXKRVb|Gerry Rafferty|1|0
41fDGRDlzczk5Yo2wDo0H4|Australian Crawl|9|0
10n5lhNDoSMUHWLlnST1yw|Slade|1|0
5Y8EphH8Vdqu5SLj6K5vjj|Tone-Loc|4|0
7gcCQIlkkfbul5Mt0jBQkg|Dave Stewart|26|0
7krx6UBDKLwE0q3s3fesqF|C & C Music Factory|4|0
4dpARuHxo51G3z768sgnrY|Adele|11|0
2UOx6w3eHpPKc3RBnNV3Rl|Safri Duo|2|0
0cwmNvclzPd8mQnoHuIksj|Vengaboys|4|0
2wY79sveU1sp5g7SokKOiI|Sam Smith|8|0
26dSoYclwsYLMAKD3tpOr4|Britney Spears|13|0
4d3yvTptO48nOYTPBcPFZC|Eve|2|0
1Xylc3o4UrD53lo9CvFvVg|Zara Larsson|5|0
3NjAruKAeWHL1nCIoGESIF|Dukes of Windsor|1|0
4npEfmQ6YuiwW1GpUmaq3F|Ava Max|10|0
0Ty63ceoRnnJKVEYP0VQpk|Sting|12|0
3aBkeBhwadnWMWoVJ2CxJC|Rob Thomas|7|0
0hEurMDQu99nJRq8pTxO14|John Mayer|4|0
0uAjBatvB4ubpd4kCfjmNt|A Flock Of Seagulls|3|0
1vCWHaC5f2uS3yhpwWbIA6|Avicii|10|0
7jefIIksOi1EazgRTfW2Pk|Electric Light Orchestra|7|0
6TLywjDgcz3M1rTrX7ht5k|Eldkvarn|1|0
11zHPjHnZN0ACA50rSnTcy|Nada Surf|1|0
0qLNsNKm8bQcMoRFkR8Hmh|James|2|0
4bthk9UfsYUYdcFyqxmSUU|Tears For Fears|12|0
6RZUqkomCmb8zCRqc9eznB|Placebo|4|0
0FrpdcVlJQqibaz5HfBUrL|Rick James|4|0
19y5MFBH7gohEdGwKM7QsP|Luther Vandross|1|0
2AfmfGFbe0A0WsTYm0SDTx|(G)I-DLE|61|0
7nqOGRxlXj7N2JYbgNEjYH|SEVENTEEN|120|0
0XATRDCYuuGhk0oE7C0o5G|MAMAMOO|81|0
5TnQc2N1iKlFjYD7CPGvFc|DAY6|27|0
779v40cWIJUUoIDtC1IGaF|MIYEON|8|0
3hvinNZRzTLoREmqFiKr1b|CHANGMO|4|0
2MnMuRYL9qsGvWPsZGeDGQ|F.HERO|10|0
0PpEV4rFezxh7tRmeB6Kzd|Pravanshu Samantaray|1|0
3mpgtUc7wYBNjr04gEiQ4u|Zubeen Garg|5|0
20LxVmOnMzPm716JTA7XKi|Kanchan|2|0
5r2baeTwcCJnuIsDIlxUJo|Rashmi Virag|4|0
0A8jiUMRlCzO8eDWnvtE3Y|Kiranee|1|0
6f2iNRGL3Z1TYjTeb9FOPw|Nakul|4|0
2F3KtUVtrt2GLjcl6pB4cz|Dhanush|15|0
7GAw4bpNON67KWXwPZixfI|Girishh|1|0
2e53aHBQdCMKWqHDuyJsjC|Free|1|0
7nwUJBm0HE4ZxD3f5cy5ok|Aretha Franklin|14|0
6USAIDgcDSYPE4cFvHibpX|Peter Knight|1|0
4Wjf8diP59VmPG7fi4y724|Cedric Gervais|1|0
6PFydyUHMKD2jm5NXzRPiK|Mental As Anything|5|0
72OaDtakiy6yFqkt4TsiFt|Cher|7|0
0UACE2nWl5uUyJRo1kIYQO|Donkeyboy|1|0
191Koh7PSIi28IrGAGoINO|Reef|1|0
3jcfHmXvjOgHzfyVE55GzZ|CLASS:y|1|0
0IznZPMUyaPGdqfP4oqBja|Coogie|2|0
1zNqDE7qDGCsyzJwohVaoX|Anne-Marie|4|0
10bk3EHVC30yi6F10nmvL8|BGYO|24|0
1rRs0oN28NPUQxO4TffpSY|PERSES|4|0
3TozxPbDes76aGFdfv7PMv|Jordan Sandhu|1|0
3tDW6dCyLHiuOq5eKnHCW3|Baani Sandhu|1|0
0MMQFvtO3YnAxNSU86bnxN|Sabyasachee Pradhan|1|0
1cx2jfovouBNtjn28xeLGf|Mk Mukesh|3|0
0hsr1jMeS62WhIhV8wiNmo|Mounima|2|0
2V6gEFlkPMTuaL4ZldHvJm|Farah|1|0
0yG4c99278q69JWiGpPoXT|Mustafa Rafi & Eva Singh|1|0
4ONKKiZXVVuz5nAWCUnnjG|Stephen Zechariah|8|0
2DaxqgrOhkeH0fpeiQq2f4|Oasis|12|0
3g2kUQ6tHLLbmkV7T4GPtL|Fiona Apple|1|0
2KisNXWizbrJVoif4Lt2u5|Boom Crash Opera|5|0
6ups229w24QPVgpwi1Hha6|David Bianco|1|0
051LEaPnq5bbqCtEEowPgZ|Soulsister|1|0
6EL5GD53kaaVgJCHgdtdLz|Steve Harley & Cockney Rebel|2|0
6mcrZQmgzFGRWf7C0SObou|Frankie Valli & The Four Seasons|3|0
6otgz5gkB40UnWFwTy0VDh|Madison Avenue|1|0
55qiaow2sDYtjqu1mwRua6|New Kids On The Block|4|0
2GyakhIO8twSgCnUFfCzTN|JXL|2|0
0tTLmQvo0tn8vYlpJpA2no|Thirsty Merc|2|0
3XsgWn63EnA4wYZBjVyxjf|Ugly Kid Joe|3|0
6zpPKMhpOoG646kJgZ7RKf|Johnny Hates Jazz|2|0
45lorWzrKLxfKlWpV7r9CN|Ben Harper|1|0
2CLVPk9FcywjClBcTvWPkT|Loverboy|2|0
3JjvsPeGMbDJqsphe2z8xU|P1Harmony|10|0
2jAhpp38AMZvTHud2OJbvM|KIM WOOJIN|7|0
7H7jQxAxVm0E8zzP92riSI|Memory Fabricators|1|0
3ZtRLTIQL8fGSq693vooH3|Gubbi|3|0
3rp9dgEke7t8Q0GoZL2we8|Shankrmahdevan|1|0
3eD8Whpe2NYdslFWQfKnQl|Vaishali Made|1|0
005ppBcDhgC9mj7CgRmv1D|Bamba Bakya|2|0
4JLzPvsQcq1YxZkEvgax48|Lokeshwar|2|0
53N442cKc5lNYCauf5jHD4|Franko|3|0
57o1IPq5xCi32XkPLCDsjh|Al Rufian|2|0
74oJ4qxwOZvX6oSsu1DGnw|Cream|3|0
4vjGlQWexbru6aOUCLTVir|Kiki Dee|3|0
3jOstUTkEu2JkjvRdBA5Gu|Weezer|1|0
6mQfAAqZGBzIfrmlZCeaYT|Chaka Khan|4|0
64KEffDW9EtZ1y2vBYgq8T|Marshmello|4|0
5mNloTgSaf5qCyk48t9NSP|Josey Scott|1|0
3fl4q8rdZhxwVs9yG2rpz0|Da Buzz|1|0
3igE4E2A7Cl6lN6NsDIAab|Team JYP|1|0
25yRkdjW9bHSoEQhHMAsT8|Sruthy Sasidharan|2|0
4RCALXqxv2udxtuLatKPSi|Lost Stories|3|0
1IeJ7wOH2CgIca4B1CBikF|Dharan Kumar|3|0
40enFxfEXXsEXKOt1vgx0k|Martika|4|0
7CgweQAq49HmeMQaxzyuXC|Kym Mazelle|1|0
03hfAxVdAWj7kxDnSG0fLD|The Shadows|2|0
17lzZA2AlOHwCwFALHttmp|2 Chainz|1|0
1co4F2pPNH8JjTutZkmgSm|Ramones|2|0
0lgENJQUkqkDbpsTYEayOr|JUNNY|1|0
70DFixYAFPv4Pf9kgSfR9O|MARK|1|0
24BYRlsS8uIO4jA71mJ4Js|Imran Khan|3|0
0e7Xsukwik0zDaqCcSvJTg|Prasoon Joshi|1|0
1UdYhDdrXVNJMAKghjdU6v|Joi Barua|1|0
6z3KmBBSYseegqLrRZXZxe|Thamarai|1|0
35U9lQaRWSQISxQAB94Meo|America|4|0
4BoRxUdrcgbbq1rxJvvhg9|Olivia Newton-John|8|0
1Hsdzj7Dlq2I7tHP7501T4|Niall Horan|1|0
2RE8NwNxsOyuNZDD0jRxHP|Kool Moe Dee|2|0
2ikT9iKpjKsyVX9esa3AZC|Camille Jones|1|0
5KEG7G8LDYlHgFDqZyEEs2|Chris Rea|4|0
2S5hlvw4CMtMGswFtfdK15|Royal Blood|2|0
0gdWU9IX6LIiuPvXh95pas|NU'EST W|2|0
5PS3ZZE5bBiZ3Ct9HiRG2B|DeVita|3|0
3ej5O28yemDOpPg24xgwLK|Suchith Sureshan|1|0
2HooHT8CJ4qCWJIq00z1Pl|Puspak Sen Giri|1|0
29ayFJqMV5Q1UOvyqzAZMw|Nimosa|1|0
44oMI9xI4kcCub3qbpYPdb|Emraan Hashmi|1|0
7tH8oZj2nLERlp2hE5QNjp|Mellow D|1|0
0f4n0m1u8yCAFdb6KrRqtf|Jayadev|2|0
5aPZPy3hPPrZUdwHJmte8C|S.N. Arunagiri|1|0
5h3WBrCy3VcEj0IGf347dz|Wa Wa Nee|1|0
5GJmQjUNRyNQ2VZ4HOIx1C|Bodyrockers|2|0
5M0fvL9GMc2zTuIIQwresj|Vanessa Amorosi|2|0
1PezbflKZup3T95LnAQ0vg|Azer|1|0
0ebNdVaOfp6N0oZ1guIxM8|SUGA|3|0
4zTNiArZgV1SKWATSFshVI|PRISTIN V|1|0
77CpK8W1pBsAITFE3zVeOI|Narayani Gopan|1|0
1qcVHIPfwFFc0gMnAxG9I1|Nawazuddin Siddiqui|1|0
6oLN9TELPauBfctYeWPtYP|Puneeth Rudranag|7|0
6t2dGIwigdFxlPi1MpMmbZ|C.R. Bobby|1|0
4l7j5oBc7ZGtAyPhokk2xx|Ahir|1|0
3AAD2JPKi5k6TJ64U70Y9D|Qadir|1|0
5DJ9Jdt2tfopA7eKuHCO4h|Raqueeb Alam|1|0
5daBau8I9vfgnEtu3UzA7M|Meenakshi Elayaraja|1|0
27bGntdBHtYYP0QPkKzqzF|Rita Thyagarajan|1|0
1vdU5KvV0nDAjPRfpRKjRL|Skyhooks|4|0
622HMYOaiqowUmcd5t3b7t|Dragon|4|0
58hFVpwYRp8sQdtANcMpiE|Doe Maar|5|0
1OxJzMLmR9l5zPLap9OxuO|Rose Royce|1|0
6nxWCVXbOlEVRexSbLsTer|Flume|3|0
74eY8wbrhhVD7pACbBHwHw|Imany|1|0
5N6EzjkOoyABhNZJggeXi6|Mousse T.|2|0
5YFS41yoX0YuFY39fq21oN|Bob Sinclar|4|0
7If8DXZN7mlGdQkLE2FaMo|The Gaslight Anthem|1|0
1YYJxpOXYk1z1WtqdeLMkn|Habstrakt|1|0
1kIR9gMRGPPbzDtGCUllVz|Antara Chakrobarty|1|0
1OJpzC3ec74JGoUX0aj4WI|M N Sonu|1|0
0ioIcfFt7AbPVmSInTsWX6|Sniggy|1|0
6nAVJkZZ55jorZmO5bpezv|Falguni Pathak|1|0
0AWYFpUfZxzxKUgN5k0GrQ|Uttam Singh|2|0
6X912it5oit8KiBQ1PeZ81|Satish Chakravarthy|2|0
3OiFkn03GAXfyQjXvgP4Y7|Kumaran|1|0
4WXYexOjUCh1JdodifMeRA|Komal Ramesh|1|0
4b0WsB47XCa9F83BmwQ7WX|The Righteous Brothers|3|0
1JVoO5bwfU8GNuAZLpBoHe|The Dream Academy|1|0
06y1hH4hu3rcTUXHJevPCf|Ben Lee|2|0
2ysnwxxNtSgbb9t1m2Ur4j|George Ezra|2|0
5QtqbIO8QxiD21Em06OHMJ|Anil Ram|1|0
3OZhEhV7nMTwnSQuj8Fod4|Savithri|1|0
2CmFqgSEFX5aaEXmpwZtk4|Dev Pagli|1|0
51KISDfsefyPBbbqecMFRP|Mega|1|0
5dbuFbrHa1SJlQhQX9OUJ2|Don Henley|2|0
5bpiFjU6CnEErF1C8gBqvG|Jeff Wayne|1|0
0q8J3Yj810t5cpAYEJ7gxt|Duck Sauce|1|0
2zzpznMuhKlKlqh1ma7Sms|Dakota|1|0
0dEvJpkqhrcn64d3oI8v79|Barenaked Ladies|1|0
6RKnXXyprPjhBdCvL802Ku|I.O.I|2|0
0FnUIVrcXuabu4ec2Wu1tG|LA POEM|1|0
5i4TkxU3gyv0At96ncroh3|Serin Francis|1|0
3CWoPzCX85ikTyt8nPrWJp|NJ|1|0
5FYfbwgI1HqPzzRiBm62Ve|Hrishikesh Ranade|1|0
22bsH6ya7Wbrlf9Snsw8q3|Shivani Singh|5|0
6ewi1Fnj0zJrkWtQJl2668|Vaddepalli Srinivas|1|0
6VQy77NaASzZZ7ZvvsEfOn|Poojan Kohli|1|0
0oXD3gW056DGEfWuEWcs7R|Kamaal Khan|2|0
4auibajZua9Ld8sPMOmPYc|Harshit Saxena|1|0
4X9M41I7WyckA4qjzo17pX|Elisa Tovati|1|0
7JYdpWAsiqzrmMB3qxkEbI|Metropole Orkest|1|0
3KGQvnOoqUHi3KxKQMZtXr|The Box Tops|1|0
3C6chBmZ9wzisBhoh8G2nK|Naked Eyes|1|0
7t0rwkOPGlDPEhaOcVtOt9|The Cranberries|7|0
2WX2uTcsvV5OnS0inACecP|Birdy|2|0
5qjCzlxzRSeVyM7neVRrL3|2 Unlimted|1|0
2szQRWh2F0RUs9bkbepwok|Hothouse Flowers|1|0
7jlt93QGTuUEdDhhTuJj2i|NEON PAPRIKA|1|0
2EvbFiMccizWo76HwbEaJX|Stevie Hoang|1|0
1zlUAFoQSKwMdElF0UiiPR|Airaa Udupi|1|0
55tGpbDsnI47HStMSXmWV5|Rajkumar|1|0
2MNwueGFe8zutdBmxuVUhx|Sruthi ML|1|0
4AuVlBGck7QZCtfkkTfgU8|Sangeetha Prabhu|1|0
0qnythtBJvBHVVrwr1gGnf|Smitha|1|0
0rCstvhcy1BZyDomzN0YPE|Akhtar Chinnal|1|0
6nAMu7pGqdwUSsGMZPUvSk|40k|1|0
1eil59Cv3s41ZolUA1aRfX|Karthik Nidesh Gopalan|1|0
0EPf9vAXPdFV5Ezp1sMX8B|Visage|1|0
6EgtYGZoF5jLydCpz43xu1|Tasmin Archer|1|0
0ELxi2SkkovP6w5iUZhMly|K. Krishna Chaitanya|1|0
7jbG8tDQ5FmqBbTCj5dJdy|DG IMMORTALS|1|0
5pmMZOwVgXjgD0c5rLsS9x|Sandesh Datta Naik|2|0
5Fw338we3ckffdJs7goXZs|Sukhpal Sukh|1|0
0N5SdpJ3I2a3OXs8osd7VD|Anu Anand|2|0
7sF6m3PpW6G6m6J2gzzmzM|U.S.A. For Africa|1|0
5PN2aHIvLEM98XIorsPMhE|Kim Carnes|1|0
3o1cwVQfiDWafhYA02k13C|Crookers|1|0
3LtBdgNHdH0Ix8hCFZ4NJG|Blancmange|1|0
0YVZk2bzjTtDYnVg2Z6IhZ|RickyJab|1|0
7uDKOVAXsH3aHHM98vWo4u|Shamitha Malnad|2|0
1EvTAKGpcJx8wtvppR7p45|Suresh Peters|2|0
5c3Qxc5sTis0Oq3XcOdIJD|Rajesh Roshan|1|0
6nag47xi267D4JjCTygIg3|Arjun Menon|1|0
4nWXekqN93Tx8hJUJwR66n|Santhosh Hariharan|1|0
0y53fIUf1Zb78ip1TjulYg|Ujjayinee Roy|1|0
36QpVbYALWlz5NtMI3LhiV|The Beatles Greatest Hits Performed By The Frank Berman Band|1|0
3BucZwouCkpiGi2UxqfWn9|Frank Stallone|1|0
3QSQFmccmX81fWCUSPTS7y|Dean Lewis|1|0
211eKvf6tdge3AWf63Xkw2|Frankie Goes To Holiday Featuring Connie Lush|1|0
3xmyGL7g6crcLsRy1TNOQU|Secret Service|1|0
1yjAx9cww4f1QuAaN3dUI2|Desireless|1|0
3ImHydeN8Sciy5cLgeDtOR|Suzi|1|0
265utmyoXKhopQTAHBXByE|JUNGMO|1|0
74zjHeFm4yooE7SuemoFan|Buddy|1|0
2lnZgXLqMloYJS5qoiWjgn|Comedy Star Amit Parimal|1|0
4jjFGwZeoNCgtKuK37cn30|John Abraham|1|0
5DIc36FvJbmKSeCcFhg48M|Priya Ramesh|1|0
2uJemh5uB98ZBC8Jb83CCR|8001|1|0
1yHQHPrgaF1Oe8LuYgBW8a|Mel|1|0
29fxfZwsxiImnDJvin5joY|Hocus Pocus|1|0
3nRifdQMP5925XSkIN07oC|Ryan Paris|1|0
4aykldlxvwj6cRQfhbfNMO|Anand Bhaskar|1|0
30DC0uyycct5LGcqhzE6a3|Sharvi Yadav|1|0
3cv40UmExrNtXBUkk47Kg2|Yazhini|1|0
4FxUZg1PMVpoh4W4eZsXrD|Nidha|1|0
7lRx7W1RIn1gLI2mRFa3fL|Shruthi V S|1|0
7rh3khkb0cYuIJtWxbfSSL|Babushaan Mohanty|1|0
0Yb0T3wUUNiIvHjqnfkbuH|Mahalakshmi Iyer|25|0
6HvZ40x8AkcVDOGJckGsPK|Vasu|1|0
5wr6cv6sLD88vQKkMy8w2H|Ranina Reddy|13|0
7puWXcCM8Li3HnKrxc1bEH|Chakri|4|0
76fuWYgIf3TVIopTs3vaJ6|Amaal Mallik|9|0
2hgViyN0RqyQQpfjIb0g3W|Richa Sharma|6|0
3qnsN7WTgndwqTiBHelp6S|DJ Shadow Dubai|1|0
041Z1VBL5OaPTlrlLTH7Pb|Rajalakshmi|2|0
0aUQnP4HhUQXcurZl9GJIA|Vijay Yesudas|30|0
0CsJVJ8ju8opw7XAFPIB4K|Sivaraman|1|0
6CWBs7ul78QwnBrcOCwhf5|Sagar|27|0
1tsy6ph4p6fVETd32Cbpcb|Vaikom Vijayalakshmi|2|0
6FbDoZnMBTdhhhLuJBOOqP|Jewel|1|0
3ExT45ORJ8pT516HRZbr7G|The Living End|7|0
7GvCdRq4iHNQDsGlPWOycw|You Am I|5|0
6KOqPxwfNAmZPkiCnDE9yT|Joe Jackson|8|0
6hN9F0iuULZYWXppob22Aj|Simple Minds|15|0
6lr9AruL30Dwl82fDODq9u|The Pasadenas|1|0
3AuMNF8rQAKOzjYppFNAoB|Kelly Rowland|4|0
0SdiiPkr02EUdekHZJkt58|Hanson|7|0
0wOXK4GjUAFUDhd7mvKBbW|Da Hool|1|0
5PbZIYWcDuRgEbMs7abSTH|Ian Carey Project|1|0
7daBhtlX1OrXCVsv7ARasU|Filatov|1|0
4tc9NREea7ncB7JzqdBsj5|Sister Bliss|1|0
7wJ9NwdRWtN92NunmXuwBk|Orchestral Manoeuvres In The Dark|7|0
3eVa5w3URK5duf6eyVDbu9|ROSÃ‰|2|0
5o615XColiSVMPDWlslKSk|Wonstein|3|0
0Sadg1vgvaPqGTOjxu0N6c|Girls' Generation|152|0
6741jcSlgsv0M3B4ruIPS5|EXO-SC|9|0
2X7BGapA7C4ELFcpFWNNTx|HYUNGWON|1|0
2nkZR6LwPxaAVtaVitNIPT|LEE CHAE YEON|2|0
630wzNP2OL7fl4Xl0GnMWq|BABYMETAL|300|0
619CzMJPPWrCeZwx5qw6ko|Besomorph|13|0
3U1ldHA1sIAPz4WfN3yJDW|Ajaey Shravan|1|0
5OlyzvlgJPRnzj4nZSgSwW|Arun Alat|2|0
0yniDkE5y7ci4X9OtLBXaQ|Sukh-E Muzical Doctorz|7|0
7hVmdlsJp0E2WQIvVl8ngN|Millind Gaba|4|0
3W7tCnmzmHMM4J3KLUehed|Atul Gogavale|1|0
12HVwm3qt6gOkKhDoj00m4|Shilpi Raj|26|0
5iFKS1bnBNFWBAmd7mi0vf|Deepak Blue|3|0
5UdFr0GeO7jKIaNIJgwB36|Raftaar|3|0
0sSxphmGskGCKlwB9xa6WU|Himesh Reshammiya|5|0
4FMGD43a8aLM0LRKXDSXne|Bhupinder Singh|1|0
1gpRRYfNURm0XJCyxUuH8Q|Santhosh Venky|11|0
7r6kmDCXWnmTa2Uu1F37qm|Alphons Joseph|4|0
3QLaJY7nQSTmUw2Dbcvoyt|Meenakshi Iyer|1|0
3uPBCzgRgmrixCHofVvBSZ|Sangeetha Rajeshwaran|4|0
2JdR9o05xOPU3dVPmrDpvE|Santosh Narayanan|1|0
6gkWznnJkdkwRPVcmnrays|Sister Sledge|3|0
2x9SpqnPi8rlE9pjHBwmSC|Talking Heads|14|0
4SO3c1EwLFfWiqVmQ0zAeJ|Rheingold|1|0
4utLUGcTvOJFr6aqIJtYWV|Skylar Grey|3|0
5YBSzuCs7WaFKNr7Bky0Uf|Olivia|1|0
2d6W4cnC5XsVOaxtgaj9hA|Eva Simons|1|0
5zzrJD2jXrE9dZ1AklRFcL|KT Tunstall|1|0
6bWxFw65IEJzBYjx3SxUXd|Morcheeba|1|0
6n28c9qs9hNGriNa72b26u|PNAU|2|0
3zk5lgbVEre0rKRBqiKt0T|Feargal Sharkey|2|0
6kXp61QMZFPcKMcRPqoiVj|Gin Blossoms|3|0
5cYcI546S8Lf97m4mNdYLD|Solar|7|0
1zhkYR8PTdyZhOlJGmPv5e|SR15B|1|0
2zThkgO048BYfaNSHQhyTH|SULLYOON|1|0
0M3eRYg8ULjCtLFvhc5Orb|WJSN THE BLACK|1|0
0kXCdaJ7C5MD27jXxzvHsa|Ahrix|1|0
4JXqxFqi9dxlsiXKZhKvzB|K. S. Harisankar|8|0
5gZhfbckaWo89OzDSk3gdT|Jaani|1|0
72fkx49yUsDvJlo8YXF2XE|Madhura Gowda|1|0
3QthfLyCNAX8WDOAiGssHG|Sangeetha Rajeev|9|0
5mE49tiHQR6IJSgaOGAzIU|Jyotirmayee Nayak|2|0
207e202Dz3barZ9ij9jGpR|Bobo Shashi|2|0
7C5xVXoqim1TICnCMZ9A6P|Zahrah S Khan|4|0
0VocNHCBQ7Mzn9jNOmuSmz|K. Sivaangi|3|0
3jE5B5EvNgZmEw9bnpZMam|Magizhini Manimaaran|1|0
44NX2ffIYHr6D4n7RaZF7A|Van Morrison|5|0
6Tz0QRoe083BcOo2YbG9lV|Nena|2|0
00w9sdZ78mWArooTmiSTld|Umberto Tozzi|3|0
2cWZOOzeOm4WmBJRnD5R7I|Normani|1|0
3b8QkneNDz4JHKKKlLgYZg|Florida Georgia Line|1|0
5tKXB9uuebKE34yowVaU3C|Iyaz|1|0
6lHL3ubAMgSasKjNqKb8HF|MÃ½a|3|0
0UFYZT0KfCfpXCnBbBQBMc|Vincent|1|0
6UE7nl9mha6s8z0wFQFIZ2|Robyn|7|0
7qG3b048QCHVRO5Pv1T5lw|Enrique Iglesias|6|0
1TTx0YcbKUtJIZY1HEnh9B|J.Y. Park|2|0
6XXKPxRX2WWPPtfodzpc2v|KEY|5|0
3ZZzT0naD25RhY2uZvIKkJ|EVERGLOW|14|0
74KM79TiuVKeVCqs8QtB0B|Sabrina Carpenter|3|0
0j2LQCxHNcJdkuJRa8KEp5|Pav Dharia|4|0
6xikG2kDoIZnB78TBPXlkj|Roll Rida|2|0
3hHVnX47eTvjEzihcOWOG1|Priya Prakash|1|0
6nvNh0jV10gc2aYFALNahg|Swati Sharma|1|0
4oKJ5JKPHMQQnHyqLDTx2O|Kajol|1|0
62RUJAVFb2U8n54mYnZAmS|Roach Killa|1|0
7Krjf68s0i3nSQe52tCEHP|Dr. Burn|1|0
7cthrU2GTAICA6zIcljEeU|Ramesh Vijayagam|1|0
44gRHbEm4Uqa0ykW0rDTNk|Ben Folds Five|1|0
07YZf4WDAMNwqr4jfgOZ8y|Jason Derulo|8|0
2o5jDhtHVPhrJdv3cEQ99Z|TiÃ«sto|4|0
5ND0mGcL9SKSjWIjPd0xIb|Bowling For Soup|1|0
0Suv0tRrNrUlRzAy8aXjma|Haddaway|3|0
73ib5ljBj2xAIR7R3hTwF4|The Ark|2|0
646StQO8yxIiI3niu1OHnG|Sandra|1|0
5EvFsr3kj42KNv97ZEnqij|Shaggy|5|0
48uEViNP9e5Y3P4LGCknA7|Shreya Raghav|1|0
7vJRDw4tsuuQD9vqJZQRUv|Renuka Arun|1|0
2yMuRvcpgDAJ3iQSAVmafm|Dj Money Willz|1|0
48nhwXlf6N6HhdYxENk99s|Srii Murali|1|0
7sHlKGTwriTbRtSKthhQFt|Shardul Rathod|1|0
5t97rjifUl8d4HNwSzbCv9|Darbuka Siva|1|0
6BXVtOUVrRZfRJqHhlaL4I|Jerard Felix|1|0
0Je74SitssvJg1w4Ra2EK7|4 Non Blondes|3|0
1Z8ODXyhEBi3WynYw0Rya6|De La Soul|3|0
6clbbhnIqpHnqxwtOWcilg|Little River Band|2|0
4Sld5LOPbAm1QSq9U32fFV|John Hiatt|1|0
2e4nwiX8ZCU09LGLOpeqTH|Laura Pausini|1|0
4OBJLual30L7gRl5UkeRcT|T.I.|7|0
5JYo7gm2dkyLLlWHjxS7Dy|Sandro Cavazza|1|0
4kEAjV4pCBOkoowYYQydvO|Club Nouveau|1|0
5NDMothbpdpq2xHqSjrrWn|Faith Evans|2|0
1iTlOqIrZy8DlvCPJY2sjS|Golden Earring|7|0
3xnfpcM4DC9zeHVuDhYICB|Sandi Thom|2|0
7pUcsSHV2C0tZBlRDIkiU0|Sebastian|2|0
0swDGRfKrPnLae05pY43UT|Lovestoned|1|0
